,0,1,2,sidx,idx_strs,x,y,pargp3,parval1_3,3
190,1,18,32,"(1, 18, 32)",idx0:1_idx1:18_idx2:32,325.0,1025.0,influx_cond_condgr,1.0,1.0
191,1,18,33,"(1, 18, 33)",idx0:1_idx1:18_idx2:33,335.0,1025.0,influx_cond_condgr,1.0,1.0
192,1,19,31,"(1, 19, 31)",idx0:1_idx1:19_idx2:31,315.0,1015.0,influx_cond_condgr,1.0,1.0
193,1,20,29,"(1, 20, 29)",idx0:1_idx1:20_idx2:29,295.0,1005.0,influx_cond_condgr,1.0,1.0
194,1,20,30,"(1, 20, 30)",idx0:1_idx1:20_idx2:30,305.0,1005.0,influx_cond_condgr,1.0,1.0
195,1,21,28,"(1, 21, 28)",idx0:1_idx1:21_idx2:28,285.0,995.0,influx_cond_condgr,1.0,1.0
196,1,22,26,"(1, 22, 26)",idx0:1_idx1:22_idx2:26,265.0,985.0,influx_cond_condgr,1.0,1.0
197,1,22,27,"(1, 22, 27)",idx0:1_idx1:22_idx2:27,275.0,985.0,influx_cond_condgr,1.0,1.0
198,1,23,25,"(1, 23, 25)",idx0:1_idx1:23_idx2:25,255.0,975.0,influx_cond_condgr,1.0,1.0
199,1,24,23,"(1, 24, 23)",idx0:1_idx1:24_idx2:23,235.0,965.0,influx_cond_condgr,1.0,1.0
200,1,24,24,"(1, 24, 24)",idx0:1_idx1:24_idx2:24,245.0,965.0,influx_cond_condgr,1.0,1.0
201,1,25,22,"(1, 25, 22)",idx0:1_idx1:25_idx2:22,225.0,955.0,influx_cond_condgr,1.0,1.0
202,1,26,20,"(1, 26, 20)",idx0:1_idx1:26_idx2:20,205.0,945.0,influx_cond_condgr,1.0,1.0
203,1,26,21,"(1, 26, 21)",idx0:1_idx1:26_idx2:21,215.0,945.0,influx_cond_condgr,1.0,1.0
204,1,27,20,"(1, 27, 20)",idx0:1_idx1:27_idx2:20,205.0,935.0,influx_cond_condgr,1.0,1.0
205,1,28,20,"(1, 28, 20)",idx0:1_idx1:28_idx2:20,205.0,925.0,influx_cond_condgr,1.0,1.0
206,1,29,19,"(1, 29, 19)",idx0:1_idx1:29_idx2:19,195.0,915.0,influx_cond_condgr,1.0,1.0
207,1,30,19,"(1, 30, 19)",idx0:1_idx1:30_idx2:19,195.0,905.0,influx_cond_condgr,1.0,1.0
208,1,31,18,"(1, 31, 18)",idx0:1_idx1:31_idx2:18,185.0,895.0,influx_cond_condgr,1.0,1.0
209,1,32,18,"(1, 32, 18)",idx0:1_idx1:32_idx2:18,185.0,885.0,influx_cond_condgr,1.0,1.0
210,1,33,17,"(1, 33, 17)",idx0:1_idx1:33_idx2:17,175.0,875.0,influx_cond_condgr,1.0,1.0
211,1,34,17,"(1, 34, 17)",idx0:1_idx1:34_idx2:17,175.0,865.0,influx_cond_condgr,1.0,1.0
212,1,35,16,"(1, 35, 16)",idx0:1_idx1:35_idx2:16,165.0,855.0,influx_cond_condgr,1.0,1.0
213,1,36,16,"(1, 36, 16)",idx0:1_idx1:36_idx2:16,165.0,845.0,influx_cond_condgr,1.0,1.0
214,1,37,15,"(1, 37, 15)",idx0:1_idx1:37_idx2:15,155.0,835.0,influx_cond_condgr,1.0,1.0
215,1,38,15,"(1, 38, 15)",idx0:1_idx1:38_idx2:15,155.0,825.0,influx_cond_condgr,1.0,1.0
216,1,39,15,"(1, 39, 15)",idx0:1_idx1:39_idx2:15,155.0,815.0,influx_cond_condgr,1.0,1.0
217,1,40,14,"(1, 40, 14)",idx0:1_idx1:40_idx2:14,145.0,805.0,influx_cond_condgr,1.0,1.0
