1	40	14	1
1	41	14	1
1	42	13	1
1	43	13	1
1	44	12	1
1	45	12	1
1	46	11	1
1	47	11	1
1	48	11	1
1	49	10	1
1	50	10	1
1	51	9	1
1	52	9	1
1	53	8	1
1	54	8	1
1	55	7	1
1	56	7	1
1	57	7	1
1	58	6	1
1	59	6	1
1	60	5	1
1	61	5	1
1	62	4	1
1	63	4	1
1	64	3	1
1	65	3	1
1	66	2	1
1	67	2	1
1	68	2	1
1	69	2	1
1	70	2	1
1	71	2	1
1	72	2	1
1	73	2	1
1	74	2	1
1	75	2	1
1	76	2	1
1	77	2	1
1	78	2	1
1	79	1	1
1	80	1	1
1	81	1	1
1	82	1	1
1	83	1	1
1	84	1	1
1	85	1	1
1	86	1	1
1	87	1	1
1	88	1	1
1	89	1	1
1	90	1	1
1	91	1	1
1	92	1	1
1	93	1	1
1	94	1	1
1	95	1	1
1	96	1	1
1	97	1	1
1	98	1	1
1	99	1	1
1	100	1	1
1	101	1	1
1	102	1	1
1	103	1	1
1	104	1	1
1	105	0	1
1	106	0	1
2	0	60	1
2	0	61	1
2	0	62	1
2	0	63	1
2	0	64	1
2	0	65	1
2	0	66	1
2	1	59	1
2	1	67	1
2	1	68	1
2	1	69	1
2	1	70	1
2	1	71	1
2	1	72	1
2	1	73	1
2	1	74	1
2	1	75	1
2	1	76	1
2	1	77	1
2	1	78	1
2	1	79	1
2	1	80	1
2	1	81	1
2	2	57	1
2	2	58	1
2	3	56	1
2	4	54	1
2	4	55	1
2	5	53	1
2	6	51	1
2	6	52	1
2	7	49	1
2	7	50	1
2	8	48	1
2	9	46	1
2	9	47	1
2	10	45	1
2	11	43	1
2	11	44	1
2	12	42	1
2	13	40	1
2	13	41	1
2	14	39	1
2	15	37	1
2	15	38	1
2	16	36	1
2	17	34	1
2	17	35	1
2	18	32	1
2	18	33	1
2	19	31	1
2	20	29	1
2	20	30	1
2	21	28	1
2	22	26	1
2	22	27	1
2	23	25	1
2	24	23	1
2	24	24	1
2	25	22	1
2	26	20	1
2	26	21	1
2	27	20	1
2	28	20	1
2	29	19	1
2	30	19	1
2	31	18	1
2	32	18	1
2	33	17	1
2	34	17	1
2	35	16	1
2	36	16	1
2	37	15	1
2	38	15	1
2	39	15	1
2	40	14	1
2	41	14	1
2	42	13	1
2	43	13	1
2	44	12	1
2	45	12	1
2	46	11	1
2	47	11	1
2	48	11	1
2	49	10	1
2	50	10	1
2	51	9	1
2	52	9	1
2	53	8	1
2	54	8	1
2	55	7	1
2	56	7	1
2	57	7	1
2	58	6	1
2	59	6	1
2	60	5	1
2	61	5	1
2	62	4	1
2	63	4	1
2	64	3	1
2	65	3	1
2	66	2	1
2	67	2	1
2	68	2	1
2	69	2	1
2	70	2	1
2	71	2	1
2	72	2	1
2	73	2	1
2	74	2	1
2	75	2	1
2	76	2	1
2	77	2	1
2	78	2	1
2	79	1	1
2	80	1	1
2	81	1	1
2	82	1	1
2	83	1	1
2	84	1	1
2	85	1	1
2	86	1	1
2	87	1	1
2	88	1	1
2	89	1	1
2	90	1	1
2	91	1	1
2	92	1	1
2	93	1	1
2	94	1	1
2	95	1	1
2	96	1	1
2	97	1	1
2	98	1	1
2	99	1	1
2	100	1	1
2	101	1	1
2	102	1	1
2	103	1	1
2	104	1	1
2	105	0	1
2	106	0	1
3	0	60	1
3	0	61	1
3	0	62	1
3	0	63	1
3	0	64	1
3	0	65	1
3	0	66	1
3	1	59	1
3	1	67	1
3	1	68	1
3	1	69	1
3	1	70	1
3	1	71	1
3	1	72	1
3	1	73	1
3	1	74	1
3	1	75	1
3	1	76	1
3	1	77	1
3	1	78	1
3	1	79	1
3	1	80	1
3	1	81	1
3	2	57	1
3	2	58	1
3	3	56	1
3	4	54	1
3	4	55	1
3	5	53	1
3	6	51	1
3	6	52	1
3	7	49	1
3	7	50	1
3	8	48	1
3	9	46	1
3	9	47	1
3	10	45	1
3	11	43	1
3	11	44	1
3	12	42	1
3	13	40	1
3	13	41	1
3	14	39	1
3	15	37	1
3	15	38	1
