x,y,i,j,node,start_datetime,end_datetime,flux_m3,screen_top,screen_botm
514955.0,1199285.0,258,337,101989,2014-05-01,2014-05-31,-7.953568499999999,9999.0,9999.0
515955.0,1199285.0,258,338,101990,2014-05-01,2014-05-31,-2.4564803,9999.0,9999.0
516955.0,1199285.0,258,339,101991,2014-05-01,2014-05-31,-3.2289242999999996,9999.0,9999.0
517955.0,1199285.0,258,340,101992,2014-05-01,2014-05-31,-3.6628897000000005,9999.0,9999.0
518955.0,1199285.0,258,341,101993,2014-05-01,2014-05-31,-6.8344830000000005,9999.0,9999.0
519955.0,1199285.0,258,342,101994,2014-05-01,2014-05-31,-1.9651845000000001,9999.0,9999.0
499955.0,1200285.0,259,322,102368,2014-05-01,2014-05-31,-1032.7964,9999.0,9999.0
500955.0,1200285.0,259,323,102369,2014-05-01,2014-05-31,-567.7141,9999.0,9999.0
501955.0,1200285.0,259,324,102370,2014-05-01,2014-05-31,-459.74362,9999.0,9999.0
502955.0,1200285.0,259,325,102371,2014-05-01,2014-05-31,-481.32104000000004,9999.0,9999.0
503955.0,1200285.0,259,326,102372,2014-05-01,2014-05-31,-716.41986,9999.0,9999.0
504955.0,1200285.0,259,327,102373,2014-05-01,2014-05-31,-63.45547,9999.0,9999.0
505955.0,1200285.0,259,328,102374,2014-05-01,2014-05-31,-499.15308,9999.0,9999.0
506955.0,1200285.0,259,329,102375,2014-05-01,2014-05-31,-1.3510642,9999.0,9999.0
507955.0,1200285.0,259,330,102376,2014-05-01,2014-05-31,-0.12282403,9999.0,9999.0
508955.0,1200285.0,259,331,102377,2014-05-01,2014-05-31,-35.682995,9999.0,9999.0
509955.0,1200285.0,259,332,102378,2014-05-01,2014-05-31,-8.087405,9999.0,9999.0
510955.0,1200285.0,259,333,102379,2014-05-01,2014-05-31,-1.140916,9999.0,9999.0
511955.0,1200285.0,259,334,102380,2014-05-01,2014-05-31,-2.606642,9999.0,9999.0
512955.0,1200285.0,259,335,102381,2014-05-01,2014-05-31,-1.220078,9999.0,9999.0
513955.0,1200285.0,259,336,102382,2014-05-01,2014-05-31,-10.579386,9999.0,9999.0
514955.0,1200285.0,259,337,102383,2014-05-01,2014-05-31,-4.642826,9999.0,9999.0
499955.0,1201285.0,260,322,102762,2014-05-01,2014-05-31,-773.0526,9999.0,9999.0
500955.0,1201285.0,260,323,102763,2014-05-01,2014-05-31,-815.96155,9999.0,9999.0
501955.0,1201285.0,260,324,102764,2014-05-01,2014-05-31,-775.6112,9999.0,9999.0
502955.0,1201285.0,260,325,102765,2014-05-01,2014-05-31,-433.8873,9999.0,9999.0
503955.0,1201285.0,260,326,102766,2014-05-01,2014-05-31,-468.89035,9999.0,9999.0
504955.0,1201285.0,260,327,102767,2014-05-01,2014-05-31,-15.175295000000002,9999.0,9999.0
505955.0,1201285.0,260,328,102768,2014-05-01,2014-05-31,-441.15157999999997,9999.0,9999.0
506955.0,1201285.0,260,329,102769,2014-05-01,2014-05-31,-9.703097999999999,9999.0,9999.0
507955.0,1201285.0,260,330,102770,2014-05-01,2014-05-31,-11.122773,9999.0,9999.0
508955.0,1201285.0,260,331,102771,2014-05-01,2014-05-31,-166.68941999999998,9999.0,9999.0
509955.0,1201285.0,260,332,102772,2014-05-01,2014-05-31,-94.43925,9999.0,9999.0
510955.0,1201285.0,260,333,102773,2014-05-01,2014-05-31,-8.813336,9999.0,9999.0
511955.0,1201285.0,260,334,102774,2014-05-01,2014-05-31,-3.1279316,9999.0,9999.0
512955.0,1201285.0,260,335,102775,2014-05-01,2014-05-31,-0.36847207,9999.0,9999.0
513955.0,1201285.0,260,336,102776,2014-05-01,2014-05-31,-9.673103999999999,9999.0,9999.0
514955.0,1201285.0,260,337,102777,2014-05-01,2014-05-31,-0.36847207,9999.0,9999.0
519955.0,1201285.0,260,342,102782,2014-05-01,2014-05-31,-107.87200000000001,9999.0,9999.0
520955.0,1201285.0,260,343,102783,2014-05-01,2014-05-31,-215.74400000000003,9999.0,9999.0
522955.0,1201285.0,260,345,102785,2014-05-01,2014-05-31,-53.93600000000001,9999.0,9999.0
499955.0,1202285.0,261,322,103156,2014-05-01,2014-05-31,-324.44522,9999.0,9999.0
500955.0,1202285.0,261,323,103157,2014-05-01,2014-05-31,-1323.7228,9999.0,9999.0
501955.0,1202285.0,261,324,103158,2014-05-01,2014-05-31,-979.9971300000001,9999.0,9999.0
502955.0,1202285.0,261,325,103159,2014-05-01,2014-05-31,-324.44192999999996,9999.0,9999.0
503955.0,1202285.0,261,326,103160,2014-05-01,2014-05-31,-350.02667,9999.0,9999.0
504955.0,1202285.0,261,327,103161,2014-05-01,2014-05-31,-11.895217,9999.0,9999.0
505955.0,1202285.0,261,328,103162,2014-05-01,2014-05-31,-11.562244,9999.0,9999.0
506955.0,1202285.0,261,329,103163,2014-05-01,2014-05-31,-44.239509999999996,9999.0,9999.0
507955.0,1202285.0,261,330,103164,2014-05-01,2014-05-31,-309.29352,9999.0,9999.0
508955.0,1202285.0,261,331,103165,2014-05-01,2014-05-31,-343.85712,9999.0,9999.0
509955.0,1202285.0,261,332,103166,2014-05-01,2014-05-31,-252.95102000000003,9999.0,9999.0
510955.0,1202285.0,261,333,103167,2014-05-01,2014-05-31,-215.23434,9999.0,9999.0
511955.0,1202285.0,261,334,103168,2014-05-01,2014-05-31,-19.008192,9999.0,9999.0
512955.0,1202285.0,261,335,103169,2014-05-01,2014-05-31,-1.1054162,9999.0,9999.0
513955.0,1202285.0,261,336,103170,2014-05-01,2014-05-31,-4.3561716,9999.0,9999.0
522955.0,1202285.0,261,345,103179,2014-05-01,2014-05-31,-107.87200000000001,9999.0,9999.0
524955.0,1202285.0,261,347,103181,2014-05-01,2014-05-31,-431.48800000000006,9999.0,9999.0
499955.0,1203285.0,262,322,103550,2014-05-01,2014-05-31,-98.428795,9999.0,9999.0
500955.0,1203285.0,262,323,103551,2014-05-01,2014-05-31,-863.3487,9999.0,9999.0
501955.0,1203285.0,262,324,103552,2014-05-01,2014-05-31,-342.3741,9999.0,9999.0
502955.0,1203285.0,262,325,103553,2014-05-01,2014-05-31,-202.06648,9999.0,9999.0
503955.0,1203285.0,262,326,103554,2014-05-01,2014-05-31,-248.99532000000002,9999.0,9999.0
504955.0,1203285.0,262,327,103555,2014-05-01,2014-05-31,-150.29646,9999.0,9999.0
505955.0,1203285.0,262,328,103556,2014-05-01,2014-05-31,-4.825637,9999.0,9999.0
506955.0,1203285.0,262,329,103557,2014-05-01,2014-05-31,-59.449017000000005,9999.0,9999.0
507955.0,1203285.0,262,330,103558,2014-05-01,2014-05-31,-74.06897,9999.0,9999.0
508955.0,1203285.0,262,331,103559,2014-05-01,2014-05-31,-609.4118,9999.0,9999.0
509955.0,1203285.0,262,332,103560,2014-05-01,2014-05-31,-349.0824,9999.0,9999.0
510955.0,1203285.0,262,333,103561,2014-05-01,2014-05-31,-555.1157,9999.0,9999.0
511955.0,1203285.0,262,334,103562,2014-05-01,2014-05-31,-52.212948,9999.0,9999.0
512955.0,1203285.0,262,335,103563,2014-05-01,2014-05-31,-25.316145000000002,9999.0,9999.0
513955.0,1203285.0,262,336,103564,2014-05-01,2014-05-31,-3.3162487,9999.0,9999.0
517955.0,1203285.0,262,340,103568,2014-05-01,2014-05-31,-54.181652,9999.0,9999.0
520955.0,1203285.0,262,343,103571,2014-05-01,2014-05-31,-53.93600000000001,9999.0,9999.0
526955.0,1203285.0,262,349,103577,2014-05-01,2014-05-31,-137.92706,9999.0,9999.0
527955.0,1203285.0,262,350,103578,2014-05-01,2014-05-31,-369.39795,9999.0,9999.0
528955.0,1203285.0,262,351,103579,2014-05-01,2014-05-31,-5.6035699999999995,9999.0,9999.0
533955.0,1203285.0,262,356,103584,2014-05-01,2014-05-31,-323.616,9999.0,9999.0
499955.0,1204285.0,263,322,103944,2014-05-01,2014-05-31,-8.868011,9999.0,9999.0
500955.0,1204285.0,263,323,103945,2014-05-01,2014-05-31,-9.192821499999999,9999.0,9999.0
501955.0,1204285.0,263,324,103946,2014-05-01,2014-05-31,-85.36447,9999.0,9999.0
502955.0,1204285.0,263,325,103947,2014-05-01,2014-05-31,-380.4616,9999.0,9999.0
503955.0,1204285.0,263,326,103948,2014-05-01,2014-05-31,-495.99817,9999.0,9999.0
504955.0,1204285.0,263,327,103949,2014-05-01,2014-05-31,-4.1815233,9999.0,9999.0
505955.0,1204285.0,263,328,103950,2014-05-01,2014-05-31,-2.4619868,9999.0,9999.0
506955.0,1204285.0,263,329,103951,2014-05-01,2014-05-31,-136.08499,9999.0,9999.0
507955.0,1204285.0,263,330,103952,2014-05-01,2014-05-31,-141.40433000000002,9999.0,9999.0
508955.0,1204285.0,263,331,103953,2014-05-01,2014-05-31,-40.200413,9999.0,9999.0
509955.0,1204285.0,263,332,103954,2014-05-01,2014-05-31,-119.163124,9999.0,9999.0
511955.0,1204285.0,263,334,103956,2014-05-01,2014-05-31,-0.49129609999999996,9999.0,9999.0
512955.0,1204285.0,263,335,103957,2014-05-01,2014-05-31,-6.771642999999999,9999.0,9999.0
519955.0,1204285.0,263,342,103964,2014-05-01,2014-05-31,-1.8606203000000001,9999.0,9999.0
520955.0,1204285.0,263,343,103965,2014-05-01,2014-05-31,-57.407757,9999.0,9999.0
521955.0,1204285.0,263,344,103966,2014-05-01,2014-05-31,-42.72525,9999.0,9999.0
522955.0,1204285.0,263,345,103967,2014-05-01,2014-05-31,-1.119085,9999.0,9999.0
526955.0,1204285.0,263,349,103971,2014-05-01,2014-05-31,-182.09274,9999.0,9999.0
527955.0,1204285.0,263,350,103972,2014-05-01,2014-05-31,-431.48328,9999.0,9999.0
528955.0,1204285.0,263,351,103973,2014-05-01,2014-05-31,-22.01031,9999.0,9999.0
533955.0,1204285.0,263,356,103978,2014-05-01,2014-05-31,-215.74400000000003,9999.0,9999.0
534955.0,1204285.0,263,357,103979,2014-05-01,2014-05-31,-16.725313,9999.0,9999.0
499955.0,1205285.0,264,322,104338,2014-05-01,2014-05-31,-10.562866,9999.0,9999.0
500955.0,1205285.0,264,323,104339,2014-05-01,2014-05-31,-11.791106,9999.0,9999.0
501955.0,1205285.0,264,324,104340,2014-05-01,2014-05-31,-68.369125,9999.0,9999.0
502955.0,1205285.0,264,325,104341,2014-05-01,2014-05-31,-54.181652,9999.0,9999.0
503955.0,1205285.0,264,326,104342,2014-05-01,2014-05-31,-0.73694414,9999.0,9999.0
504955.0,1205285.0,264,327,104343,2014-05-01,2014-05-31,-4.176017,9999.0,9999.0
505955.0,1205285.0,264,328,104344,2014-05-01,2014-05-31,-6.0183773,9999.0,9999.0
506955.0,1205285.0,264,329,104345,2014-05-01,2014-05-31,-5.527081,9999.0,9999.0
507955.0,1205285.0,264,330,104346,2014-05-01,2014-05-31,-197.00098,9999.0,9999.0
508955.0,1205285.0,264,331,104347,2014-05-01,2014-05-31,-29.265959000000002,9999.0,9999.0
510955.0,1205285.0,264,333,104349,2014-05-01,2014-05-31,-72.80206,9999.0,9999.0
512955.0,1205285.0,264,335,104351,2014-05-01,2014-05-31,-0.73694414,9999.0,9999.0
518955.0,1205285.0,264,341,104357,2014-05-01,2014-05-31,-0.9059754999999999,9999.0,9999.0
519955.0,1205285.0,264,342,104358,2014-05-01,2014-05-31,-8.82372,9999.0,9999.0
520955.0,1205285.0,264,343,104359,2014-05-01,2014-05-31,-263.96466000000004,9999.0,9999.0
521955.0,1205285.0,264,344,104360,2014-05-01,2014-05-31,-495.98172,9999.0,9999.0
522955.0,1205285.0,264,345,104361,2014-05-01,2014-05-31,-281.88513,9999.0,9999.0
532955.0,1205285.0,264,355,104371,2014-05-01,2014-05-31,-323.616,9999.0,9999.0
499955.0,1206285.0,265,322,104732,2014-05-01,2014-05-31,-5.8765730000000005,9999.0,9999.0
500955.0,1206285.0,265,323,104733,2014-05-01,2014-05-31,-11.190849,9999.0,9999.0
501955.0,1206285.0,265,324,104734,2014-05-01,2014-05-31,-269.93338,9999.0,9999.0
502955.0,1206285.0,265,325,104735,2014-05-01,2014-05-31,-302.7261,9999.0,9999.0
503955.0,1206285.0,265,326,104736,2014-05-01,2014-05-31,-7.3789463,9999.0,9999.0
504955.0,1206285.0,265,327,104737,2014-05-01,2014-05-31,-1.9843595,9999.0,9999.0
505955.0,1206285.0,265,328,104738,2014-05-01,2014-05-31,-3.8130512000000003,9999.0,9999.0
506955.0,1206285.0,265,329,104739,2014-05-01,2014-05-31,-1.6240499,9999.0,9999.0
507955.0,1206285.0,265,330,104740,2014-05-01,2014-05-31,-205.85843,9999.0,9999.0
508955.0,1206285.0,265,331,104741,2014-05-01,2014-05-31,-46.483883,9999.0,9999.0
509955.0,1206285.0,265,332,104742,2014-05-01,2014-05-31,-5.1341224,9999.0,9999.0
510955.0,1206285.0,265,333,104743,2014-05-01,2014-05-31,-462.75967,9999.0,9999.0
511955.0,1206285.0,265,334,104744,2014-05-01,2014-05-31,-10.796061,9999.0,9999.0
512955.0,1206285.0,265,335,104745,2014-05-01,2014-05-31,-82.98656,9999.0,9999.0
513955.0,1206285.0,265,336,104746,2014-05-01,2014-05-31,-0.8223659999999999,9999.0,9999.0
518955.0,1206285.0,265,341,104751,2014-05-01,2014-05-31,-2.508903,9999.0,9999.0
519955.0,1206285.0,265,342,104752,2014-05-01,2014-05-31,-11.330246,9999.0,9999.0
520955.0,1206285.0,265,343,104753,2014-05-01,2014-05-31,-248.19705,9999.0,9999.0
521955.0,1206285.0,265,344,104754,2014-05-01,2014-05-31,-445.89703,9999.0,9999.0
522955.0,1206285.0,265,345,104755,2014-05-01,2014-05-31,-49.740776000000004,9999.0,9999.0
523955.0,1206285.0,265,346,104756,2014-05-01,2014-05-31,-121.83618,9999.0,9999.0
524955.0,1206285.0,265,347,104757,2014-05-01,2014-05-31,-49.752533,9999.0,9999.0
525955.0,1206285.0,265,348,104758,2014-05-01,2014-05-31,-41.330853000000005,9999.0,9999.0
526955.0,1206285.0,265,349,104759,2014-05-01,2014-05-31,-166.53,9999.0,9999.0
527955.0,1206285.0,265,350,104760,2014-05-01,2014-05-31,-57.241431999999996,9999.0,9999.0
528955.0,1206285.0,265,351,104761,2014-05-01,2014-05-31,-3.1826065,9999.0,9999.0
499955.0,1207285.0,266,322,105126,2014-05-01,2014-05-31,-3.4390727999999995,9999.0,9999.0
500955.0,1207285.0,266,323,105127,2014-05-01,2014-05-31,-4.667313,9999.0,9999.0
501955.0,1207285.0,266,324,105128,2014-05-01,2014-05-31,-5.461588,9999.0,9999.0
502955.0,1207285.0,266,325,105129,2014-05-01,2014-05-31,-5.720905,9999.0,9999.0
503955.0,1207285.0,266,326,105130,2014-05-01,2014-05-31,-8.625019,9999.0,9999.0
504955.0,1207285.0,266,327,105131,2014-05-01,2014-05-31,-9.607612,9999.0,9999.0
505955.0,1207285.0,266,328,105132,2014-05-01,2014-05-31,-57.389225,9999.0,9999.0
506955.0,1207285.0,266,329,105133,2014-05-01,2014-05-31,-487.17492999999996,9999.0,9999.0
507955.0,1207285.0,266,330,105134,2014-05-01,2014-05-31,-94.564476,9999.0,9999.0
508955.0,1207285.0,266,331,105135,2014-05-01,2014-05-31,-56.120186,9999.0,9999.0
509955.0,1207285.0,266,332,105136,2014-05-01,2014-05-31,-6.0183773,9999.0,9999.0
510955.0,1207285.0,266,333,105137,2014-05-01,2014-05-31,-11.0105,9999.0,9999.0
511955.0,1207285.0,266,334,105138,2014-05-01,2014-05-31,-6.386849400000001,9999.0,9999.0
512955.0,1207285.0,266,335,105139,2014-05-01,2014-05-31,-324.65024,9999.0,9999.0
513955.0,1207285.0,266,336,105140,2014-05-01,2014-05-31,-255.42134,9999.0,9999.0
514955.0,1207285.0,266,337,105141,2014-05-01,2014-05-31,-395.36432,9999.0,9999.0
515955.0,1207285.0,266,338,105142,2014-05-01,2014-05-31,-2.5793044999999997,9999.0,9999.0
519955.0,1207285.0,266,342,105146,2014-05-01,2014-05-31,-1.3510642,9999.0,9999.0
520955.0,1207285.0,266,343,105147,2014-05-01,2014-05-31,-284.72902999999997,9999.0,9999.0
521955.0,1207285.0,266,344,105148,2014-05-01,2014-05-31,-334.9875,9999.0,9999.0
522955.0,1207285.0,266,345,105149,2014-05-01,2014-05-31,-66.03093,9999.0,9999.0
523955.0,1207285.0,266,346,105150,2014-05-01,2014-05-31,-1.4302262,9999.0,9999.0
524955.0,1207285.0,266,347,105151,2014-05-01,2014-05-31,-28.547320000000003,9999.0,9999.0
525955.0,1207285.0,266,348,105152,2014-05-01,2014-05-31,-296.30786,9999.0,9999.0
526955.0,1207285.0,266,349,105153,2014-05-01,2014-05-31,-351.36136,9999.0,9999.0
527955.0,1207285.0,266,350,105154,2014-05-01,2014-05-31,-1415.9669,9999.0,9999.0
528955.0,1207285.0,266,351,105155,2014-05-01,2014-05-31,-4.69465,9999.0,9999.0
531955.0,1207285.0,266,354,105158,2014-05-01,2014-05-31,-53.93600000000001,9999.0,9999.0
534955.0,1207285.0,266,357,105161,2014-05-01,2014-05-31,-539.36,9999.0,9999.0
499955.0,1174285.0,233,322,92124,2014-06-01,2014-06-30,-485.62415,9999.0,9999.0
500955.0,1174285.0,233,323,92125,2014-06-01,2014-06-30,-349.6577,9999.0,9999.0
501955.0,1174285.0,233,324,92126,2014-06-01,2014-06-30,-502.3505,9999.0,9999.0
502955.0,1174285.0,233,325,92127,2014-06-01,2014-06-30,-1125.0919999999999,9999.0,9999.0
503955.0,1174285.0,233,326,92128,2014-06-01,2014-06-30,-455.6548,9999.0,9999.0
504955.0,1174285.0,233,327,92129,2014-06-01,2014-06-30,-446.49155,9999.0,9999.0
506955.0,1174285.0,233,329,92131,2014-06-01,2014-06-30,-634.8561,9999.0,9999.0
507955.0,1174285.0,233,330,92132,2014-06-01,2014-06-30,-893.5986300000001,9999.0,9999.0
508955.0,1174285.0,233,331,92133,2014-06-01,2014-06-30,-123.4585,9999.0,9999.0
509955.0,1174285.0,233,332,92134,2014-06-01,2014-06-30,-1066.8389,9999.0,9999.0
510955.0,1174285.0,233,333,92135,2014-06-01,2014-06-30,-1437.3726,9999.0,9999.0
511955.0,1174285.0,233,334,92136,2014-06-01,2014-06-30,-1439.9133,9999.0,9999.0
512955.0,1174285.0,233,335,92137,2014-06-01,2014-06-30,-435.43832000000003,9999.0,9999.0
513955.0,1174285.0,233,336,92138,2014-06-01,2014-06-30,-478.2419,9999.0,9999.0
514955.0,1174285.0,233,337,92139,2014-06-01,2014-06-30,-818.4629,9999.0,9999.0
515955.0,1174285.0,233,338,92140,2014-06-01,2014-06-30,-836.09607,9999.0,9999.0
516955.0,1174285.0,233,339,92141,2014-06-01,2014-06-30,-627.5037,9999.0,9999.0
517955.0,1174285.0,233,340,92142,2014-06-01,2014-06-30,-248.87087999999997,9999.0,9999.0
518955.0,1174285.0,233,341,92143,2014-06-01,2014-06-30,-435.24048,9999.0,9999.0
519955.0,1174285.0,233,342,92144,2014-06-01,2014-06-30,-289.5618,9999.0,9999.0
520955.0,1174285.0,233,343,92145,2014-06-01,2014-06-30,-138.18988000000002,9999.0,9999.0
521955.0,1174285.0,233,344,92146,2014-06-01,2014-06-30,-382.7542,9999.0,9999.0
522955.0,1174285.0,233,345,92147,2014-06-01,2014-06-30,-140.33774,9999.0,9999.0
523955.0,1174285.0,233,346,92148,2014-06-01,2014-06-30,-640.5004,9999.0,9999.0
524955.0,1174285.0,233,347,92149,2014-06-01,2014-06-30,-740.52856,9999.0,9999.0
525955.0,1174285.0,233,348,92150,2014-06-01,2014-06-30,-59.427273,9999.0,9999.0
526955.0,1174285.0,233,349,92151,2014-06-01,2014-06-30,-20.576418,9999.0,9999.0
529955.0,1174285.0,233,352,92154,2014-06-01,2014-06-30,-20.576418,9999.0,9999.0
530955.0,1174285.0,233,353,92155,2014-06-01,2014-06-30,-20.576418,9999.0,9999.0
532955.0,1174285.0,233,355,92157,2014-06-01,2014-06-30,-177.87315,9999.0,9999.0
533955.0,1174285.0,233,356,92158,2014-06-01,2014-06-30,-894.4926,9999.0,9999.0
534955.0,1174285.0,233,357,92159,2014-06-01,2014-06-30,-179.34271,9999.0,9999.0
536955.0,1174285.0,233,359,92161,2014-06-01,2014-06-30,-76.46063000000001,9999.0,9999.0
537955.0,1174285.0,233,360,92162,2014-06-01,2014-06-30,-76.46063000000001,9999.0,9999.0
501955.0,1175285.0,234,324,92520,2014-06-01,2014-06-30,-61.72925,9999.0,9999.0
502955.0,1175285.0,234,325,92521,2014-06-01,2014-06-30,-360.0873,9999.0,9999.0
503955.0,1175285.0,234,326,92522,2014-06-01,2014-06-30,-549.7377,9999.0,9999.0
504955.0,1175285.0,234,327,92523,2014-06-01,2014-06-30,-340.59116,9999.0,9999.0
505955.0,1175285.0,234,328,92524,2014-06-01,2014-06-30,-355.62183,9999.0,9999.0
506955.0,1175285.0,234,329,92525,2014-06-01,2014-06-30,-2559.0671,9999.0,9999.0
507955.0,1175285.0,234,330,92526,2014-06-01,2014-06-30,-914.42896,9999.0,9999.0
508955.0,1175285.0,234,331,92527,2014-06-01,2014-06-30,-823.0567,9999.0,9999.0
509955.0,1175285.0,234,332,92528,2014-06-01,2014-06-30,-2174.5676,9999.0,9999.0
510955.0,1175285.0,234,333,92529,2014-06-01,2014-06-30,-1309.5607,9999.0,9999.0
511955.0,1175285.0,234,334,92530,2014-06-01,2014-06-30,-1382.3557,9999.0,9999.0
512955.0,1175285.0,234,335,92531,2014-06-01,2014-06-30,-715.61096,9999.0,9999.0
513955.0,1175285.0,234,336,92532,2014-06-01,2014-06-30,-1606.9734,9999.0,9999.0
514955.0,1175285.0,234,337,92533,2014-06-01,2014-06-30,-771.6156599999999,9999.0,9999.0
515955.0,1175285.0,234,338,92534,2014-06-01,2014-06-30,-812.76855,9999.0,9999.0
516955.0,1175285.0,234,339,92535,2014-06-01,2014-06-30,-899.497,9999.0,9999.0
517955.0,1175285.0,234,340,92536,2014-06-01,2014-06-30,-339.5109,9999.0,9999.0
518955.0,1175285.0,234,341,92537,2014-06-01,2014-06-30,-876.5882,9999.0,9999.0
519955.0,1175285.0,234,342,92538,2014-06-01,2014-06-30,-116.06413,9999.0,9999.0
520955.0,1175285.0,234,343,92539,2014-06-01,2014-06-30,-308.64627,9999.0,9999.0
522955.0,1175285.0,234,345,92541,2014-06-01,2014-06-30,-20.576418,9999.0,9999.0
523955.0,1175285.0,234,346,92542,2014-06-01,2014-06-30,-1654.7173,9999.0,9999.0
524955.0,1175285.0,234,347,92543,2014-06-01,2014-06-30,-1139.5477,9999.0,9999.0
525955.0,1175285.0,234,348,92544,2014-06-01,2014-06-30,-380.66373,9999.0,9999.0
526955.0,1175285.0,234,349,92545,2014-06-01,2014-06-30,-226.34059,9999.0,9999.0
527955.0,1175285.0,234,350,92546,2014-06-01,2014-06-30,-113.170296,9999.0,9999.0
528955.0,1175285.0,234,351,92547,2014-06-01,2014-06-30,-51.441044,9999.0,9999.0
529955.0,1175285.0,234,352,92548,2014-06-01,2014-06-30,-257.20523,9999.0,9999.0
530955.0,1175285.0,234,353,92549,2014-06-01,2014-06-30,-30.864626,9999.0,9999.0
533955.0,1175285.0,234,356,92552,2014-06-01,2014-06-30,-308.64627,9999.0,9999.0
536955.0,1175285.0,234,359,92555,2014-06-01,2014-06-30,-76.46063000000001,9999.0,9999.0
499955.0,1176285.0,235,322,92912,2014-06-01,2014-06-30,-559.60443,9999.0,9999.0
500955.0,1176285.0,235,323,92913,2014-06-01,2014-06-30,-246.69456,9999.0,9999.0
501955.0,1176285.0,235,324,92914,2014-06-01,2014-06-30,-41.152836,9999.0,9999.0
502955.0,1176285.0,235,325,92915,2014-06-01,2014-06-30,-116.143906,9999.0,9999.0
503955.0,1176285.0,235,326,92916,2014-06-01,2014-06-30,-557.5129400000001,9999.0,9999.0
504955.0,1176285.0,235,327,92917,2014-06-01,2014-06-30,-419.91058,9999.0,9999.0
505955.0,1176285.0,235,328,92918,2014-06-01,2014-06-30,-450.82052999999996,9999.0,9999.0
506955.0,1176285.0,235,329,92919,2014-06-01,2014-06-30,-1730.8661,9999.0,9999.0
507955.0,1176285.0,235,330,92920,2014-06-01,2014-06-30,-1278.5172,9999.0,9999.0
508955.0,1176285.0,235,331,92921,2014-06-01,2014-06-30,-978.2256,9999.0,9999.0
509955.0,1176285.0,235,332,92922,2014-06-01,2014-06-30,-207.15733,9999.0,9999.0
510955.0,1176285.0,235,333,92923,2014-06-01,2014-06-30,-583.5509599999999,9999.0,9999.0
511955.0,1176285.0,235,334,92924,2014-06-01,2014-06-30,-1523.0018,9999.0,9999.0
512955.0,1176285.0,235,335,92925,2014-06-01,2014-06-30,-379.20724,9999.0,9999.0
513955.0,1176285.0,235,336,92926,2014-06-01,2014-06-30,-359.43927,9999.0,9999.0
514955.0,1176285.0,235,337,92927,2014-06-01,2014-06-30,-1291.2411,9999.0,9999.0
515955.0,1176285.0,235,338,92928,2014-06-01,2014-06-30,-697.9748,9999.0,9999.0
516955.0,1176285.0,235,339,92929,2014-06-01,2014-06-30,-136.01291,9999.0,9999.0
517955.0,1176285.0,235,340,92930,2014-06-01,2014-06-30,-330.84192,9999.0,9999.0
518955.0,1176285.0,235,341,92931,2014-06-01,2014-06-30,-302.47662,9999.0,9999.0
519955.0,1176285.0,235,342,92932,2014-06-01,2014-06-30,-470.9607,9999.0,9999.0
520955.0,1176285.0,235,343,92933,2014-06-01,2014-06-30,-325.14667000000003,9999.0,9999.0
522955.0,1176285.0,235,345,92935,2014-06-01,2014-06-30,-339.50662,9999.0,9999.0
523955.0,1176285.0,235,346,92936,2014-06-01,2014-06-30,-58.032066,9999.0,9999.0
524955.0,1176285.0,235,347,92937,2014-06-01,2014-06-30,-2735.491,9999.0,9999.0
525955.0,1176285.0,235,348,92938,2014-06-01,2014-06-30,-1237.1246,9999.0,9999.0
526955.0,1176285.0,235,349,92939,2014-06-01,2014-06-30,-901.4826,9999.0,9999.0
527955.0,1176285.0,235,350,92940,2014-06-01,2014-06-30,-609.7555,9999.0,9999.0
528955.0,1176285.0,235,351,92941,2014-06-01,2014-06-30,-442.17053,9999.0,9999.0
529955.0,1176285.0,235,352,92942,2014-06-01,2014-06-30,-570.2245,9999.0,9999.0
535955.0,1176285.0,235,358,92948,2014-06-01,2014-06-30,-76.46063000000001,9999.0,9999.0
536955.0,1176285.0,235,359,92949,2014-06-01,2014-06-30,-76.46063000000001,9999.0,9999.0
499955.0,1177285.0,236,322,93306,2014-06-01,2014-06-30,-473.98795,9999.0,9999.0
501955.0,1177285.0,236,324,93308,2014-06-01,2014-06-30,-155.40343000000001,9999.0,9999.0
502955.0,1177285.0,236,325,93309,2014-06-01,2014-06-30,-856.9858,9999.0,9999.0
503955.0,1177285.0,236,326,93310,2014-06-01,2014-06-30,-1022.1189,9999.0,9999.0
504955.0,1177285.0,236,327,93311,2014-06-01,2014-06-30,-826.29755,9999.0,9999.0
505955.0,1177285.0,236,328,93312,2014-06-01,2014-06-30,-709.8864,9999.0,9999.0
506955.0,1177285.0,236,329,93313,2014-06-01,2014-06-30,-1235.0688,9999.0,9999.0
507955.0,1177285.0,236,330,93314,2014-06-01,2014-06-30,-1775.352,9999.0,9999.0
508955.0,1177285.0,236,331,93315,2014-06-01,2014-06-30,-1007.0531599999999,9999.0,9999.0
509955.0,1177285.0,236,332,93316,2014-06-01,2014-06-30,-2456.3567,9999.0,9999.0
510955.0,1177285.0,236,333,93317,2014-06-01,2014-06-30,-2152.8206,9999.0,9999.0
511955.0,1177285.0,236,334,93318,2014-06-01,2014-06-30,-1544.6139,9999.0,9999.0
512955.0,1177285.0,236,335,93319,2014-06-01,2014-06-30,-1087.6312,9999.0,9999.0
513955.0,1177285.0,236,336,93320,2014-06-01,2014-06-30,-899.497,9999.0,9999.0
