pnum,dx,dy,dz,x,y,site,elev,kij,k,i,j,rk,ri,rj,dum
71,-9.990949250635838,0.42536228231847595,0.3684210526315789,1925157.2960507495,5599061.445362282,spring,8.396920652631579,"(0, np.int64(76), np.int64(86))",1.0,77.0,87.0,0.06109920279826853,0.1445362281985581,0.7296050749486312,0
72,-3.491916678769286,-9.370513214788872,0.3684210526315789,1925163.7950833212,5599051.649486785,spring,8.396920652631579,"(nan, nan, nan)",1.0,78.0,88.0,0.5,0.5,0.5,0
73,7.8328260572737705,-6.2166579410880445,0.3684210526315789,1925175.1198260572,5599054.803342058,spring,8.396920652631579,"(0, np.int64(77), np.int64(88))",1.0,78.0,89.0,0.6510226857033512,0.4803342058323324,0.5119826057227328,0
74,8.332869410130307,5.5284073107645195,0.3684210526315789,1925175.61986941,5599066.548407311,spring,8.396920652631579,"(0, np.int64(76), np.int64(88))",1.0,77.0,89.0,0.7547843291646988,0.654840731061995,0.5619869410060346,0
75,1.532032163528477,-9.881947047516205,0.39473684210526316,1925168.8190321636,5599051.1380529525,spring,8.423236442105264,"(nan, nan, nan)",1.0,78.0,88.0,0.5,0.5,0.5,0
76,9.871714107683259,-1.5966404028983237,0.39473684210526316,1925177.1587141077,5599059.423359597,spring,8.423236442105264,"(0, np.int64(77), np.int64(88))",1.0,78.0,89.0,0.6687328833065391,0.9423359597101808,0.7158714107703418,0
77,4.569022682241617,8.895169010713715,0.39473684210526316,1925171.8560226823,5599069.91516901,spring,8.423236442105264,"(0, np.int64(76), np.int64(88))",1.0,77.0,89.0,0.7728197137632612,0.9915169009938836,0.18560226822737605,0
78,-7.047902794688729,7.094157187194179,0.39473684210526316,1925160.2390972052,5599068.114157187,spring,8.423236442105264,"(0, np.int64(76), np.int64(87))",1.0,77.0,88.0,0.9259448933586844,0.8114157186821103,0.023909720522351564,0
79,-8.924866158764624,-4.510738747493362,0.39473684210526316,1925158.3621338413,5599056.509261252,spring,8.423236442105264,"(0, np.int64(77), np.int64(86))",1.0,78.0,87.0,0.08893870446921913,0.6509261252358556,0.8362133841263131,0
80,9.994848462775083,0.32094268360962463,0.42105263157894735,1925177.2818484628,5599061.340942683,spring,8.449552231578947,"(0, np.int64(76), np.int64(88))",1.0,77.0,89.0,0.7908550983618222,0.1340942682698369,0.7281848462764173,0
81,2.783343400595633,9.604842503360517,0.42105263157894735,1925170.0703434006,5599070.624842503,spring,8.449552231578947,"(nan, nan, nan)",1.0,76.0,89.0,0.5,0.5,0.5,0
82,-8.27464763884427,5.615176440056801,0.42105263157894735,1925159.012352361,5599066.63517644,spring,8.449552231578947,"(0, np.int64(76), np.int64(86))",1.0,77.0,87.0,0.09282197990573804,0.6635176439769566,0.901235236111097,0
83,-7.897356886330455,-6.134472610577778,0.42105263157894735,1925159.3896431136,5599054.885527389,spring,8.449552231578947,"(0, np.int64(77), np.int64(86))",1.0,78.0,87.0,0.10483751494079208,0.4885527389124036,0.9389643113594502,0
84,3.393812661804003,-9.406489016449168,0.42105263157894735,1925170.6808126618,5599051.613510983,spring,8.449552231578947,"(0, np.int64(77), np.int64(88))",1.0,78.0,89.0,0.6864430809097258,0.16135109830647706,0.06808126617688685,0
85,7.589446045518008,6.511551944212,0.4473684210526315,1925174.8764460455,5599067.531551944,spring,8.475868021052632,"(0, np.int64(76), np.int64(88))",1.0,77.0,89.0,0.8088904829603845,0.7531551944091917,0.48764460454694925,0
86,-3.847586101780392,9.230172327177124,0.4473684210526315,1925163.4394138982,5599070.250172326,spring,8.475868021052632,"(0, np.int64(75), np.int64(87))",1.0,76.0,88.0,0.3921965412265459,0.02501723263412714,0.34394138981588185,0
87,-9.967385031060003,-0.8069917239978203,0.4473684210526315,1925157.319614969,5599060.213008275,spring,8.475868021052632,"(0, np.int64(76), np.int64(86))",1.0,77.0,87.0,0.10868336845947332,0.021300827525556086,0.7319614968961105,0
88,-2.312596626371618,-9.728920641247651,0.4473684210526315,1925164.9744033737,5599051.291079358,spring,8.475868021052632,"(nan, nan, nan)",1.0,78.0,88.0,0.5,0.5,0.5,0
